@context,@type,entry_id,term,iast,category,frequency_target,nakshatra_alignment,nakshatra_planet,nakshatra_goddess,guna,healing_focus,suggested_raga,mantra_seed,meaning,resonance_quality,timestamp
https://schema.org,CreativeWork,SAN-0090,Svasara,svasara,Shanta,124.0,['Ashlesha'],Mercury,Sarpas,Tamas,Saṃkṣobha (transformation),Puriya Dhanashree,Oṁ svasaraya namaḥ,"peace, tranquility, stillness · stable, inert, grounded · sacred vibration",Medium Frequency,2026-05-11T11:12:43.983474
https://schema.org,CreativeWork,SAN-0091,Parasthiti,parasthiti,Shringara,126.1,['Magha'],Ketu,Pitrs,Sattva,Paitṛka (ancestral),Bhairav,Oṁ parasthitiye namaḥ,"love, beauty, devotion · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.983486
https://schema.org,CreativeWork,SAN-0092,Brahmatva,brahmatva,Hasya,128.1,['Purva Phalguni'],Venus,Bhaga,Rajas,Navīkaraṇa (renewal),Bageshree,Oṁ brahmatvaya namaḥ,"laughter, joy, mirth · active, passionate, dynamic · sacred vibration",High Frequency,2026-05-11T11:12:43.983501
https://schema.org,CreativeWork,SAN-0093,Mahamaya,mahamaya,Karuna,129.7,['Uttara Phalguni'],Sun,Aryaman,Tamas,Saṃvedana (intuition),Bageshree,Oṁ mahamayaya namaḥ,"compassion, mercy, empathy · stable, inert, grounded · sacred vibration",High Frequency,2026-05-11T11:12:43.983513
https://schema.org,CreativeWork,SAN-0094,Anandamaya,anandamaya,Raudra,132.2,['Hasta'],Moon,Savitr,Sattva,Śilpa (art),Bageshree,Oṁ anandamayaya namaḥ,"fury, anger, intensity · pure, harmonious, balanced · sacred vibration",Medium Frequency,2026-05-11T11:12:43.983526
https://schema.org,CreativeWork,SAN-0095,Svalaya,svalaya,Vira,134.1,['Chitra'],Mars,Vishwakarma,Rajas,Śodhana (purification),Todi,Oṁ svalayaya namaḥ,"heroism, courage, valor · active, passionate, dynamic · sacred vibration",Medium Frequency,2026-05-11T11:12:43.983538
https://schema.org,CreativeWork,SAN-0096,Vedapada,vedapada,Bhayanaka,135.6,['Swati'],Rahu,Vayu,Tamas,Śuddhi (purification),Bhoop,Oṁ vedapadaya namaḥ,"fear, terror, awe · stable, inert, grounded · sacred vibration",High Frequency,2026-05-11T11:12:43.983550
https://schema.org,CreativeWork,SAN-0097,Vedagata,vedagata,Bibhatsa,137.6,['Vishakha'],Jupiter,Indra-Agni,Sattva,Śakti (power),Bageshree,Oṁ vedagataya namaḥ,"aversion, disgust, repulsion · pure, harmonious, balanced · sacred vibration",Medium Frequency,2026-05-11T11:12:43.983562
https://schema.org,CreativeWork,SAN-0098,Atmasara,atmasara,Adbhuta,140.0,['Anuradha'],Saturn,Mitra,Rajas,Vaivāhika (marriage),Yaman,Oṁ atmasaraya namaḥ,"wonder, amazement, curiosity · active, passionate, dynamic · sacred vibration",Deep Frequency,2026-05-11T11:12:43.983574
https://schema.org,CreativeWork,SAN-0099,Mahapada,mahapada,Shanta,142.0,['Jyeshtha'],Mercury,Indra,Tamas,Kuṇḍalinī (healing),Darbari,Oṁ mahapadaya namaḥ,"peace, tranquility, stillness · stable, inert, grounded · sacred vibration",High Frequency,2026-05-11T11:12:43.983590
https://schema.org,CreativeWork,SAN-0100,Atmapada,atmapada,Shringara,143.9,['Mula'],Ketu,Nirriti,Sattva,Paitṛka (ancestral),Rageshri,Oṁ atmapadaya namaḥ,"love, beauty, devotion · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.983602
https://schema.org,CreativeWork,SAN-0101,Anandatva,anandatva,Hasya,146.3,['Purva Ashadha'],Venus,Apas,Rajas,Ārogya (healing),Bhoop,Oṁ anandatvaya namaḥ,"laughter, joy, mirth · active, passionate, dynamic · sacred vibration",High Frequency,2026-05-11T11:12:43.983730
https://schema.org,CreativeWork,SAN-0102,Atmalaya,atmalaya,Karuna,147.6,['Uttara Ashadha'],Sun,Vishvedevas,Tamas,Vaivāhika (marriage),Rageshri,Oṁ atmalayaya namaḥ,"compassion, mercy, empathy · stable, inert, grounded · sacred vibration",Deep Frequency,2026-05-11T11:12:43.983749
https://schema.org,CreativeWork,SAN-0103,Anandakara,anandakara,Raudra,150.1,['Shravana'],Moon,Vishnu,Sattva,Vijaya (victory),Ahir Bhairav,Oṁ anandakaraya namaḥ,"fury, anger, intensity · pure, harmonious, balanced · sacred vibration",Medium Frequency,2026-05-11T11:12:43.983768
https://schema.org,CreativeWork,SAN-0104,Brahmakara,brahmakara,Vira,151.8,['Dhanishtha'],Mars,Vasus,Rajas,Pauṣṭi (nourishment),Kafi,Oṁ brahmakaraya namaḥ,"heroism, courage, valor · active, passionate, dynamic · sacred vibration",Deep Frequency,2026-05-11T11:12:43.983782
https://schema.org,CreativeWork,SAN-0105,Vedalaya,vedalaya,Bhayanaka,154.3,['Shatabhisha'],Rahu,Varuna,Tamas,Śodhana (purification),Ahir Bhairav,Oṁ vedalayaya namaḥ,"fear, terror, awe · stable, inert, grounded · sacred vibration",High Frequency,2026-05-11T11:12:43.983796
https://schema.org,CreativeWork,SAN-0106,Brahmatva,brahmatva,Bibhatsa,155.9,['Purva Bhadrapada'],Jupiter,Aja Ekapada,Sattva,Vaivāhika (marriage),Khamaj,Oṁ brahmatvaya namaḥ,"aversion, disgust, repulsion · pure, harmonious, balanced · sacred vibration",Medium Frequency,2026-05-11T11:12:43.983808
https://schema.org,CreativeWork,SAN-0107,Svasthiti,svasthiti,Adbhuta,157.9,['Uttara Bhadrapada'],Saturn,Ahirbudhnya,Rajas,Kuṇḍalinī (healing),Bhairav,Oṁ svasthitiye namaḥ,"wonder, amazement, curiosity · active, passionate, dynamic · sacred vibration",Medium Frequency,2026-05-11T11:12:43.983822
https://schema.org,CreativeWork,SAN-0108,Brahmananda,brahmananda,Shanta,160.4,['Revati'],Mercury,Pushan,Tamas,Vaivāhika (marriage),Bageshree,Oṁ brahmanandaya namaḥ,"peace, tranquility, stillness · stable, inert, grounded · sacred vibration",Deep Frequency,2026-05-11T11:12:43.983837
https://schema.org,CreativeWork,SAN-0109,Adisara,adisara,Shringara,107.8,['Ashwini'],Ketu,Ashwini Kumaras,Sattva,Vaivāhika (marriage),Darbari,Oṁ adisaraya namaḥ,"love, beauty, devotion · pure, harmonious, balanced · sacred vibration",Medium Frequency,2026-05-11T11:12:43.983851
https://schema.org,CreativeWork,SAN-0110,Svagata,svagata,Hasya,109.8,['Bharani'],Venus,Yama,Rajas,Śakti (power),Darbari,Oṁ svagataya namaḥ,"laughter, joy, mirth · active, passionate, dynamic · sacred vibration",High Frequency,2026-05-11T11:12:43.983868
https://schema.org,CreativeWork,SAN-0111,Svagata,svagata,Karuna,112.5,['Krittika'],Sun,Agni,Tamas,Vaivāhika (marriage),Bhairav,Oṁ svagataya namaḥ,"compassion, mercy, empathy · stable, inert, grounded · sacred vibration",High Frequency,2026-05-11T11:12:43.983881
https://schema.org,CreativeWork,SAN-0112,Adimaya,adimaya,Raudra,113.6,['Rohini'],Moon,Prajapati,Sattva,Svātantrya (freedom),Bhimpalasi,Oṁ adimayaya namaḥ,"fury, anger, intensity · pure, harmonious, balanced · sacred vibration",Deep Frequency,2026-05-11T11:12:43.983893
https://schema.org,CreativeWork,SAN-0113,Atmatva,atmatva,Vira,115.9,['Mrigashira'],Mars,Soma,Rajas,Śravaṇa (learning),Malkauns,Oṁ atmatvaya namaḥ,"heroism, courage, valor · active, passionate, dynamic · sacred vibration",High Frequency,2026-05-11T11:12:43.983908
https://schema.org,CreativeWork,SAN-0114,Adimaya,adimaya,Bhayanaka,118.1,['Ardra'],Rahu,Rudra,Tamas,Vijaya (victory),Kafi,Oṁ adimayaya namaḥ,"fear, terror, awe · stable, inert, grounded · sacred vibration",High Frequency,2026-05-11T11:12:43.983920
https://schema.org,CreativeWork,SAN-0115,Chitsara,chitsara,Bibhatsa,120.1,['Punarvasu'],Jupiter,Aditi,Sattva,Svātantrya (freedom),Ahir Bhairav,Oṁ chitsaraya namaḥ,"aversion, disgust, repulsion · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.983933
https://schema.org,CreativeWork,SAN-0116,Chitnanda,chitnanda,Adbhuta,122.4,['Pushya'],Saturn,Brihaspati,Rajas,Saṃvedana (intuition),Malkauns,Oṁ chitnandaya namaḥ,"wonder, amazement, curiosity · active, passionate, dynamic · sacred vibration",Deep Frequency,2026-05-11T11:12:43.983950
https://schema.org,CreativeWork,SAN-0117,Anandamaya,anandamaya,Shanta,123.7,['Ashlesha'],Mercury,Sarpas,Tamas,Saṃkṣobha (transformation),Rageshri,Oṁ anandamayaya namaḥ,"peace, tranquility, stillness · stable, inert, grounded · sacred vibration",Medium Frequency,2026-05-11T11:12:43.983967
https://schema.org,CreativeWork,SAN-0118,Vedapada,vedapada,Shringara,125.9,['Magha'],Ketu,Pitrs,Sattva,Śravaṇa (learning),Marwa,Oṁ vedapadaya namaḥ,"love, beauty, devotion · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.983980
https://schema.org,CreativeWork,SAN-0119,Mahananda,mahananda,Hasya,128.0,['Purva Phalguni'],Venus,Bhaga,Rajas,Dhana (wealth),Malkauns,Oṁ mahanandaya namaḥ,"laughter, joy, mirth · active, passionate, dynamic · sacred vibration",Deep Frequency,2026-05-11T11:12:43.983995
https://schema.org,CreativeWork,SAN-0120,Parananda,parananda,Karuna,129.6,['Uttara Phalguni'],Sun,Aryaman,Tamas,Mūla śodhana (root),Todi,Oṁ paranandaya namaḥ,"compassion, mercy, empathy · stable, inert, grounded · sacred vibration",Deep Frequency,2026-05-11T11:12:43.984007
https://schema.org,CreativeWork,SAN-0121,Mahakara,mahakara,Raudra,132.0,['Hasta'],Moon,Savitr,Sattva,Śravaṇa (learning),Todi,Oṁ mahakaraya namaḥ,"fury, anger, intensity · pure, harmonious, balanced · sacred vibration",Deep Frequency,2026-05-11T11:12:43.984021
https://schema.org,CreativeWork,SAN-0122,Svakara,svakara,Vira,133.6,['Chitra'],Mars,Vishwakarma,Rajas,Śravaṇa (learning),Shankara,Oṁ svakaraya namaḥ,"heroism, courage, valor · active, passionate, dynamic · sacred vibration",Medium Frequency,2026-05-11T11:12:43.984033
https://schema.org,CreativeWork,SAN-0123,Chitpada,chitpada,Bhayanaka,135.8,['Swati'],Rahu,Vayu,Tamas,Śodhana (purification),Bhairav,Oṁ chitpadaya namaḥ,"fear, terror, awe · stable, inert, grounded · sacred vibration",Medium Frequency,2026-05-11T11:12:43.984045
https://schema.org,CreativeWork,SAN-0124,Vedananda,vedananda,Bibhatsa,138.5,['Vishakha'],Jupiter,Indra-Agni,Sattva,Dhana (wealth),Desh,Oṁ vedanandaya namaḥ,"aversion, disgust, repulsion · pure, harmonious, balanced · sacred vibration",Deep Frequency,2026-05-11T11:12:43.984057
https://schema.org,CreativeWork,SAN-0125,Adipada,adipada,Adbhuta,139.9,['Anuradha'],Saturn,Mitra,Rajas,Kuṇḍalinī (healing),Bhimpalasi,Oṁ adipadaya namaḥ,"wonder, amazement, curiosity · active, passionate, dynamic · sacred vibration",High Frequency,2026-05-11T11:12:43.984069
https://schema.org,CreativeWork,SAN-0126,Atmamaya,atmamaya,Shanta,142.5,['Jyeshtha'],Mercury,Indra,Tamas,Śravaṇa (learning),Khamaj,Oṁ atmamayaya namaḥ,"peace, tranquility, stillness · stable, inert, grounded · sacred vibration",Medium Frequency,2026-05-11T11:12:43.984082
https://schema.org,CreativeWork,SAN-0127,Aditva,aditva,Shringara,144.5,['Mula'],Ketu,Nirriti,Sattva,Maitrī (friendship),Darbari,Oṁ aditvaya namaḥ,"love, beauty, devotion · pure, harmonious, balanced · sacred vibration",Deep Frequency,2026-05-11T11:12:43.984094
https://schema.org,CreativeWork,SAN-0128,Anandalaya,anandalaya,Hasya,146.4,['Purva Ashadha'],Venus,Apas,Rajas,Maitrī (friendship),Darbari,Oṁ anandalayaya namaḥ,"laughter, joy, mirth · active, passionate, dynamic · sacred vibration",High Frequency,2026-05-11T11:12:43.984108
https://schema.org,CreativeWork,SAN-0129,Svagata,svagata,Karuna,148.1,['Uttara Ashadha'],Sun,Vishvedevas,Tamas,Śakti (power),Bhimpalasi,Oṁ svagataya namaḥ,"compassion, mercy, empathy · stable, inert, grounded · sacred vibration",Deep Frequency,2026-05-11T11:12:43.984123
https://schema.org,CreativeWork,SAN-0130,Chitrupa,chitrupa,Raudra,150.5,['Shravana'],Moon,Vishnu,Sattva,Vijaya (victory),Bhimpalasi,Oṁ chitrupaya namaḥ,"fury, anger, intensity · pure, harmonious, balanced · sacred vibration",Deep Frequency,2026-05-11T11:12:43.984136
https://schema.org,CreativeWork,SAN-0131,Vedamaya,vedamaya,Vira,152.0,['Dhanishtha'],Mars,Vasus,Rajas,Śodhana (purification),Bhairav,Oṁ vedamayaya namaḥ,"heroism, courage, valor · active, passionate, dynamic · sacred vibration",High Frequency,2026-05-11T11:12:43.984151
https://schema.org,CreativeWork,SAN-0132,Mahagata,mahagata,Bhayanaka,154.1,['Shatabhisha'],Rahu,Varuna,Tamas,Vijaya (victory),Bhairav,Oṁ mahagataya namaḥ,"fear, terror, awe · stable, inert, grounded · sacred vibration",Deep Frequency,2026-05-11T11:12:43.984163
https://schema.org,CreativeWork,SAN-0133,Adisara,adisara,Bibhatsa,155.8,['Purva Bhadrapada'],Jupiter,Aja Ekapada,Sattva,Maitrī (friendship),Bhairav,Oṁ adisaraya namaḥ,"aversion, disgust, repulsion · pure, harmonious, balanced · sacred vibration",Medium Frequency,2026-05-11T11:12:43.984175
https://schema.org,CreativeWork,SAN-0134,Adikara,adikara,Adbhuta,158.3,['Uttara Bhadrapada'],Saturn,Ahirbudhnya,Rajas,Kuṇḍalinī (healing),Bhimpalasi,Oṁ adikaraya namaḥ,"wonder, amazement, curiosity · active, passionate, dynamic · sacred vibration",Deep Frequency,2026-05-11T11:12:43.984188
https://schema.org,CreativeWork,SAN-0135,Parasthiti,parasthiti,Shanta,159.8,['Revati'],Mercury,Pushan,Tamas,Śodhana (purification),Rageshri,Oṁ parasthitiye namaḥ,"peace, tranquility, stillness · stable, inert, grounded · sacred vibration",Medium Frequency,2026-05-11T11:12:43.984201
https://schema.org,CreativeWork,SAN-0136,Mahamaya,mahamaya,Shringara,108.3,['Ashwini'],Ketu,Ashwini Kumaras,Sattva,Śilpa (art),Darbari,Oṁ mahamayaya namaḥ,"love, beauty, devotion · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.984213
https://schema.org,CreativeWork,SAN-0137,Brahmasthiti,brahmasthiti,Hasya,109.9,['Bharani'],Venus,Yama,Rajas,Mūla śodhana (root),Ahir Bhairav,Oṁ brahmasthitiye namaḥ,"laughter, joy, mirth · active, passionate, dynamic · sacred vibration",High Frequency,2026-05-11T11:12:43.984226
https://schema.org,CreativeWork,SAN-0138,Paragata,paragata,Karuna,112.1,['Krittika'],Sun,Agni,Tamas,Paitṛka (ancestral),Marwa,Oṁ paragataya namaḥ,"compassion, mercy, empathy · stable, inert, grounded · sacred vibration",Deep Frequency,2026-05-11T11:12:43.984238
https://schema.org,CreativeWork,SAN-0139,Parasara,parasara,Raudra,113.9,['Rohini'],Moon,Prajapati,Sattva,Saṃvedana (intuition),Khamaj,Oṁ parasaraya namaḥ,"fury, anger, intensity · pure, harmonious, balanced · sacred vibration",Deep Frequency,2026-05-11T11:12:43.984253
https://schema.org,CreativeWork,SAN-0140,Anandagata,anandagata,Vira,116.1,['Mrigashira'],Mars,Soma,Rajas,Vaivāhika (marriage),Todi,Oṁ anandagataya namaḥ,"heroism, courage, valor · active, passionate, dynamic · sacred vibration",High Frequency,2026-05-11T11:12:43.984266
https://schema.org,CreativeWork,SAN-0141,Mahasthiti,mahasthiti,Bhayanaka,118.4,['Ardra'],Rahu,Rudra,Tamas,Parivartana (transformation),Desh,Oṁ mahasthitiye namaḥ,"fear, terror, awe · stable, inert, grounded · sacred vibration",High Frequency,2026-05-11T11:12:43.984278
https://schema.org,CreativeWork,SAN-0142,Brahmatva,brahmatva,Bibhatsa,120.2,['Punarvasu'],Jupiter,Aditi,Sattva,Kuṇḍalinī (healing),Marwa,Oṁ brahmatvaya namaḥ,"aversion, disgust, repulsion · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.984290
https://schema.org,CreativeWork,SAN-0143,Brahmasara,brahmasara,Adbhuta,121.6,['Pushya'],Saturn,Brihaspati,Rajas,Paitṛka (ancestral),Hamsadhwani,Oṁ brahmasaraya namaḥ,"wonder, amazement, curiosity · active, passionate, dynamic · sacred vibration",Deep Frequency,2026-05-11T11:12:43.984302
https://schema.org,CreativeWork,SAN-0144,Atmakara,atmakara,Shanta,124.2,['Ashlesha'],Mercury,Sarpas,Tamas,Śodhana (purification),Kafi,Oṁ atmakaraya namaḥ,"peace, tranquility, stillness · stable, inert, grounded · sacred vibration",Medium Frequency,2026-05-11T11:12:43.984314
https://schema.org,CreativeWork,SAN-0145,Svagata,svagata,Shringara,125.6,['Magha'],Ketu,Pitrs,Sattva,Paitṛka (ancestral),Bageshree,Oṁ svagataya namaḥ,"love, beauty, devotion · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.984326
https://schema.org,CreativeWork,SAN-0146,Chitgata,chitgata,Hasya,127.6,['Purva Phalguni'],Venus,Bhaga,Rajas,Śuddhi (purification),Kafi,Oṁ chitgataya namaḥ,"laughter, joy, mirth · active, passionate, dynamic · sacred vibration",Deep Frequency,2026-05-11T11:12:43.984338
https://schema.org,CreativeWork,SAN-0147,Chitsara,chitsara,Karuna,129.9,['Uttara Phalguni'],Sun,Aryaman,Tamas,Śuddhi (purification),Marwa,Oṁ chitsaraya namaḥ,"compassion, mercy, empathy · stable, inert, grounded · sacred vibration",High Frequency,2026-05-11T11:12:43.984350
https://schema.org,CreativeWork,SAN-0148,Mahatva,mahatva,Raudra,131.8,['Hasta'],Moon,Savitr,Sattva,Mūla śodhana (root),Puriya Dhanashree,Oṁ mahatvaya namaḥ,"fury, anger, intensity · pure, harmonious, balanced · sacred vibration",Deep Frequency,2026-05-11T11:12:43.984363
https://schema.org,CreativeWork,SAN-0149,Mahasara,mahasara,Vira,134.4,['Chitra'],Mars,Vishwakarma,Rajas,Navīkaraṇa (renewal),Marwa,Oṁ mahasaraya namaḥ,"heroism, courage, valor · active, passionate, dynamic · sacred vibration",High Frequency,2026-05-11T11:12:43.984377
https://schema.org,CreativeWork,SAN-0150,Svakara,svakara,Bhayanaka,136.3,['Swati'],Rahu,Vayu,Tamas,Dhana (wealth),Bhimpalasi,Oṁ svakaraya namaḥ,"fear, terror, awe · stable, inert, grounded · sacred vibration",Deep Frequency,2026-05-11T11:12:43.984390
https://schema.org,CreativeWork,SAN-0151,Pranalaya,pranalaya,Bibhatsa,137.7,['Vishakha'],Jupiter,Indra-Agni,Sattva,Śuddhi (purification),Bhimpalasi,Oṁ pranalayaya namaḥ,"aversion, disgust, repulsion · pure, harmonious, balanced · sacred vibration",Deep Frequency,2026-05-11T11:12:43.984405
https://schema.org,CreativeWork,SAN-0152,Anandasara,anandasara,Adbhuta,139.8,['Anuradha'],Saturn,Mitra,Rajas,Mūla śodhana (root),Hamsadhwani,Oṁ anandasaraya namaḥ,"wonder, amazement, curiosity · active, passionate, dynamic · sacred vibration",Medium Frequency,2026-05-11T11:12:43.984418
https://schema.org,CreativeWork,SAN-0153,Vedatva,vedatva,Shanta,142.4,['Jyeshtha'],Mercury,Indra,Tamas,Vaivāhika (marriage),Todi,Oṁ vedatvaya namaḥ,"peace, tranquility, stillness · stable, inert, grounded · sacred vibration",Deep Frequency,2026-05-11T11:12:43.984430
https://schema.org,CreativeWork,SAN-0154,Mahatva,mahatva,Shringara,144.3,['Mula'],Ketu,Nirriti,Sattva,Maitrī (friendship),Bhairav,Oṁ mahatvaya namaḥ,"love, beauty, devotion · pure, harmonious, balanced · sacred vibration",Medium Frequency,2026-05-11T11:12:43.984442
https://schema.org,CreativeWork,SAN-0155,Adimaya,adimaya,Hasya,145.8,['Purva Ashadha'],Venus,Apas,Rajas,Kauśala (creativity),Bageshree,Oṁ adimayaya namaḥ,"laughter, joy, mirth · active, passionate, dynamic · sacred vibration",Deep Frequency,2026-05-11T11:12:43.984453
https://schema.org,CreativeWork,SAN-0156,Vedatva,vedatva,Karuna,147.9,['Uttara Ashadha'],Sun,Vishvedevas,Tamas,Pauṣṭi (nourishment),Yaman,Oṁ vedatvaya namaḥ,"compassion, mercy, empathy · stable, inert, grounded · sacred vibration",Deep Frequency,2026-05-11T11:12:43.984466
https://schema.org,CreativeWork,SAN-0157,Parasara,parasara,Raudra,149.7,['Shravana'],Moon,Vishnu,Sattva,Śilpa (art),Rageshri,Oṁ parasaraya namaḥ,"fury, anger, intensity · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.984477
https://schema.org,CreativeWork,SAN-0158,Brahmasara,brahmasara,Vira,151.6,['Dhanishtha'],Mars,Vasus,Rajas,Maitrī (friendship),Bhoop,Oṁ brahmasaraya namaḥ,"heroism, courage, valor · active, passionate, dynamic · sacred vibration",Medium Frequency,2026-05-11T11:12:43.984490
https://schema.org,CreativeWork,SAN-0159,Pranakara,pranakara,Bhayanaka,153.8,['Shatabhisha'],Rahu,Varuna,Tamas,Svātantrya (freedom),Hamsadhwani,Oṁ pranakaraya namaḥ,"fear, terror, awe · stable, inert, grounded · sacred vibration",High Frequency,2026-05-11T11:12:43.984503
https://schema.org,CreativeWork,SAN-0160,Atmakara,atmakara,Bibhatsa,156.3,['Purva Bhadrapada'],Jupiter,Aja Ekapada,Sattva,Navīkaraṇa (renewal),Bhoop,Oṁ atmakaraya namaḥ,"aversion, disgust, repulsion · pure, harmonious, balanced · sacred vibration",Deep Frequency,2026-05-11T11:12:43.984516
